   "X m"          "Y m"          "Z m"        "U m/s"     "V m/s"        "W m/s"     "uu m^2/s^2" "vv m^2/s^2"   "uv m^2/s^2" 
-0.1250517000  0.1673868000  0.1800000000  8.0792923000  0.0921555000 -0.0136509000  0.6233515000  0.2981846000 -0.1860162000
-0.1225096000  0.1673868000  0.1800000000  8.0808678000  0.0901069000 -0.0072348000  0.6212919000  0.2956504000 -0.1845170000
-0.1199675000  0.1673868000  0.1800000000  8.0818157000  0.0882488000 -0.0023526000  0.6200095000  0.2926795000 -0.1830293000
-0.1174253000  0.1673868000  0.1800000000  8.0816727000  0.0876448000  0.0004397000  0.6189284000  0.2907152000 -0.1809363000
-0.1148832000  0.1673868000  0.1800000000  8.0790529000  0.0893626000  0.0029979000  0.6122959000  0.2907327000 -0.1780597000
-0.1123411000  0.1673868000  0.1800000000  8.0776043000  0.0919399000  0.0046818000  0.6105516000  0.2903132000 -0.1784724000
-0.1097989000  0.1673868000  0.1800000000  8.0771532000  0.0926215000  0.0072324000  0.6088784000  0.2890131000 -0.1794175000
-0.1072568000  0.1673868000  0.1800000000  8.0786009000  0.0914334000  0.0104453000  0.6076032000  0.2868958000 -0.1792952000
-0.1047147000  0.1673868000  0.1800000000  8.0822821000  0.0895197000  0.0132619000  0.6080477000  0.2844171000 -0.1771590000
-0.1021726000  0.1673868000  0.1800000000  8.0859108000  0.0914313000  0.0110602000  0.6078233000  0.2847850000 -0.1773488000
-0.0996304000  0.1673868000  0.1800000000  8.0875874000  0.0940694000  0.0090112000  0.6086597000  0.2889044000 -0.1797066000
-0.0970883000  0.1673868000  0.1800000000  8.0882320000  0.0955768000  0.0094246000  0.6085192000  0.2937260000 -0.1813907000
-0.0945462000  0.1673868000  0.1800000000  8.0877209000  0.0957780000  0.0113668000  0.6076966000  0.2972265000 -0.1818275000
-0.0920040000  0.1673868000  0.1800000000  8.0874624000  0.0955407000  0.0117361000  0.6081205000  0.2977793000 -0.1817989000
-0.0894619000  0.1673868000  0.1800000000  8.0871172000  0.0910156000  0.0119755000  0.6098289000  0.2980817000 -0.1814515000
-0.0869198000  0.1673868000  0.1800000000  8.0873175000  0.0865656000  0.0117022000  0.6133025000  0.2969373000 -0.1820071000
-0.0843777000  0.1673868000  0.1800000000  8.0887747000  0.0837273000  0.0072375000  0.6173958000  0.2946141000 -0.1816738000
-0.0818355000  0.1673868000  0.1800000000  8.0907803000  0.0827312000 -0.0004640000  0.6203762000  0.2912936000 -0.1796978000
-0.0792934000  0.1673868000  0.1800000000  8.0937157000  0.0820873000 -0.0035696000  0.6194072000  0.2871254000 -0.1766480000
-0.0767513000  0.1673868000  0.1800000000  8.0941381000  0.0800978000  0.0012133000  0.6195698000  0.2856221000 -0.1770746000
-0.0742091000  0.1673868000  0.1800000000  8.0965204000  0.0772228000  0.0015495000  0.6188201000  0.2855809000 -0.1778660000
-0.0716670000  0.1673868000  0.1800000000  8.1002369000  0.0741729000  0.0029065000  0.6169891000  0.2860318000 -0.1778759000
-0.0691249000  0.1673868000  0.1800000000  8.1035175000  0.0714913000  0.0088565000  0.6134126000  0.2861702000 -0.1764307000
-0.0665828000  0.1673868000  0.1800000000  8.1078548000  0.0693024000  0.0138952000  0.6053219000  0.2857573000 -0.1737424000
-0.0640406000  0.1673868000  0.1800000000  8.1103106000  0.0684490000  0.0199694000  0.6047474000  0.2871205000 -0.1716774000
-0.0614985000  0.1673868000  0.1800000000  8.1119013000  0.0691186000  0.0225670000  0.6056079000  0.2895091000 -0.1721090000
-0.0589564000  0.1673868000  0.1800000000  8.1127148000  0.0714207000  0.0218693000  0.6069295000  0.2922401000 -0.1743675000
-0.0564142000  0.1673868000  0.1800000000  8.1135693000  0.0748275000  0.0192652000  0.6083794000  0.2943301000 -0.1770863000
-0.0538721000  0.1673868000  0.1800000000  8.1119623000  0.0743655000  0.0170566000  0.6067801000  0.2921633000 -0.1779839000
-0.0513300000  0.1673868000  0.1800000000  8.1090899000  0.0699947000  0.0177822000  0.6035213000  0.2890084000 -0.1763032000
-0.0487879000  0.1673868000  0.1800000000  8.1081190000  0.0662168000  0.0201823000  0.6006725000  0.2862051000 -0.1751703000
-0.0462457000  0.1673868000  0.1800000000  8.1083288000  0.0648074000  0.0226392000  0.5994971000  0.2843407000 -0.1749999000
-0.0437036000  0.1673868000  0.1800000000  8.1084623000  0.0664137000  0.0235479000  0.6009597000  0.2836997000 -0.1750391000
-0.0411615000  0.1673868000  0.1800000000  8.1120634000  0.0691647000  0.0357290000  0.6016093000  0.2828797000 -0.1742527000
-0.0386193000  0.1673868000  0.1800000000  8.1156216000  0.0709058000  0.0399474000  0.6059762000  0.2817824000 -0.1720481000
-0.0360772000  0.1673868000  0.1800000000  8.1185741000  0.0716230000  0.0414396000  0.6121597000  0.2811728000 -0.1718739000
-0.0335351000  0.1673868000  0.1800000000  8.1207571000  0.0712375000  0.0455349000  0.6178573000  0.2819042000 -0.1755578000
-0.0309930000  0.1673868000  0.1800000000  8.1223545000  0.0695746000  0.0590659000  0.6197409000  0.2851534000 -0.1837285000
-0.0284508000  0.1673868000  0.1800000000  8.1244564000  0.0655371000  0.0605424000  0.6154237000  0.2872816000 -0.1882145000
-0.0259087000  0.1673868000  0.1800000000  8.1277428000  0.0648745000  0.0615761000  0.6093118000  0.2896465000 -0.1887539000
-0.1860628000  0.1699589000  0.1800000000  8.0980034000  0.0649983000 -0.0820773000  0.6059596000  0.2865835000 -0.1757702000
-0.1835207000  0.1699589000  0.1800000000  8.1011610000  0.0638176000 -0.0735438000  0.6069853000  0.2841161000 -0.1763740000
-0.1809785000  0.1699589000  0.1800000000  8.1046534000  0.0636684000 -0.0624962000  0.6074463000  0.2833614000 -0.1771841000
-0.1784364000  0.1699589000  0.1800000000  8.1082373000  0.0634288000 -0.0567732000  0.6084037000  0.2850205000 -0.1773828000
-0.1758943000  0.1699589000  0.1800000000  8.1093092000  0.0647553000 -0.0567457000  0.6077344000  0.2900053000 -0.1763945000
-0.1733522000  0.1699589000  0.1800000000  8.1171694000  0.0678392000 -0.0500320000  0.6051161000  0.2933068000 -0.1779233000
-0.1708100000  0.1699589000  0.1800000000  8.1251602000  0.0736753000 -0.0356972000  0.6025649000  0.2944707000 -0.1781349000
-0.1682679000  0.1699589000  0.1800000000  8.1292191000  0.0807666000 -0.0215127000  0.5996373000  0.2944626000 -0.1761855000
-0.1657258000  0.1699589000  0.1800000000  8.1281891000  0.0867400000 -0.0151725000  0.5965493000  0.2945068000 -0.1725451000
-0.1631836000  0.1699589000  0.1800000000  8.1295099000  0.0862672000 -0.0153852000  0.5997069000  0.2954266000 -0.1724752000
-0.1606415000  0.1699589000  0.1800000000  8.1276131000  0.0851995000 -0.0152069000  0.6021811000  0.2992345000 -0.1724346000
-0.1580994000  0.1699589000  0.1800000000  8.1256523000  0.0817616000 -0.0132159000  0.6026725000  0.3010904000 -0.1716757000
-0.1555573000  0.1699589000  0.1800000000  8.1235352000  0.0771141000 -0.0109412000  0.6012568000  0.3004541000 -0.1713802000
-0.1530151000  0.1699589000  0.1800000000  8.1213226000  0.0736541000 -0.0112494000  0.5989068000  0.2985584000 -0.1734416000
-0.1504730000  0.1699589000  0.1800000000  8.1186190000  0.0726230000 -0.0183136000  0.6001952000  0.2986169000 -0.1770665000
-0.1479309000  0.1699589000  0.1800000000  8.1149035000  0.0760034000 -0.0246374000  0.6043188000  0.2996017000 -0.1783257000
-0.1453887000  0.1699589000  0.1800000000  8.1107244000  0.0808287000 -0.0283482000  0.6089509000  0.2999786000 -0.1783032000
-0.1428466000  0.1699589000  0.1800000000  8.1077175000  0.0855910000 -0.0292206000  0.6129524000  0.2985551000 -0.1783558000
-0.1403045000  0.1699589000  0.1800000000  8.1066694000  0.0896182000 -0.0284081000  0.6157573000  0.2941015000 -0.1803462000
-0.1377624000  0.1699589000  0.1800000000  8.1041222000  0.0918997000 -0.0283637000  0.6170723000  0.2923240000 -0.1836277000
-0.1352202000  0.1699589000  0.1800000000  8.1028337000  0.0923721000 -0.0273388000  0.6192196000  0.2958537000 -0.1869892000
-0.1326781000  0.1699589000  0.1800000000  8.1011677000  0.0929564000 -0.0271062000  0.6200185000  0.2997207000 -0.1880706000
-0.1301360000  0.1699589000  0.1800000000  8.0988979000  0.0944359000 -0.0272521000  0.6190447000  0.3011338000 -0.1863680000
-0.1275938000  0.1699589000  0.1800000000  8.1008224000  0.0955217000 -0.0227561000  0.6194597000  0.3011617000 -0.1847810000
-0.1250517000  0.1699589000  0.1800000000  8.1029272000  0.0929789000 -0.0184787000  0.6186207000  0.2995369000 -0.1835655000
-0.1225096000  0.1699589000  0.1800000000  8.1033764000  0.0906115000 -0.0135529000  0.6141691000  0.2964066000 -0.1826528000
-0.1199675000  0.1699589000  0.1800000000  8.1036396000  0.0890031000 -0.0077048000  0.6103165000  0.2941579000 -0.1819067000
-0.1174253000  0.1699589000  0.1800000000  8.1042147000  0.0883805000 -0.0012803000  0.6101496000  0.2941836000 -0.1809367000
-0.1148832000  0.1699589000  0.1800000000  8.1030378000  0.0891928000  0.0029393000  0.6094476000  0.2928360000 -0.1782248000
-0.1123411000  0.1699589000  0.1800000000  8.1015806000  0.0898884000  0.0027587000  0.6084977000  0.2909266000 -0.1771880000
-0.1097989000  0.1699589000  0.1800000000  8.1006079000  0.0893433000  0.0043448000  0.6071987000  0.2882168000 -0.1767821000
-0.1072568000  0.1699589000  0.1800000000  8.1011362000  0.0875936000  0.0077996000  0.6053896000  0.2853209000 -0.1762534000
-0.1047147000  0.1699589000  0.1800000000  8.1034861000  0.0853967000  0.0113361000  0.6030551000  0.2833386000 -0.1751189000
-0.1021726000  0.1699589000  0.1800000000  8.1058159000  0.0877669000  0.0107247000  0.6024596000  0.2861193000 -0.1761400000
-0.0996304000  0.1699589000  0.1800000000  8.1060953000  0.0925612000  0.0101511000  0.6009433000  0.2904994000 -0.1779136000
-0.0970883000  0.1699589000  0.1800000000  8.1069870000  0.0959664000  0.0105507000  0.5985433000  0.2952449000 -0.1797905000
-0.0945462000  0.1699589000  0.1800000000  8.1086006000  0.0971879000  0.0115627000  0.5966539000  0.2981228000 -0.1811226000
-0.0920040000  0.1699589000  0.1800000000  8.1116114000  0.0972049000  0.0119690000  0.5978492000  0.2961044000 -0.1812198000
-0.0894619000  0.1699589000  0.1800000000  8.1110458000  0.0932332000  0.0134035000  0.6000561000  0.2959085000 -0.1801004000
-0.0869198000  0.1699589000  0.1800000000  8.1092987000  0.0889199000  0.0120263000  0.6036765000  0.2963178000 -0.1796778000
-0.0843777000  0.1699589000  0.1800000000  8.1088991000  0.0851140000  0.0091796000  0.6087040000  0.2954505000 -0.1792629000
-0.0818355000  0.1699589000  0.1800000000  8.1097698000  0.0822523000  0.0058252000  0.6135934000  0.2926421000 -0.1785084000
-0.0792934000  0.1699589000  0.1800000000  8.1113777000  0.0803648000  0.0025601000  0.6143935000  0.2888658000 -0.1775427000
-0.0767513000  0.1699589000  0.1800000000  8.1130848000  0.0797108000  0.0052545000  0.6129119000  0.2878585000 -0.1788301000
-0.0742091000  0.1699589000  0.1800000000  8.1161613000  0.0779616000  0.0053438000  0.6095096000  0.2886417000 -0.1794787000
-0.0716670000  0.1699589000  0.1800000000  8.1210651000  0.0751649000  0.0080487000  0.6058713000  0.2894317000 -0.1791291000
-0.0691249000  0.1699589000  0.1800000000  8.1264858000  0.0717049000  0.0154399000  0.6018686000  0.2889489000 -0.1774920000
-0.0665828000  0.1699589000  0.1800000000  8.1315660000  0.0685221000  0.0170178000  0.5912836000  0.2875973000 -0.1737487000
-0.0640406000  0.1699589000  0.1800000000  8.1338415000  0.0684887000  0.0239777000  0.5925884000  0.2893975000 -0.1736685000
-0.0614985000  0.1699589000  0.1800000000  8.1340427000  0.0713956000  0.0289538000  0.5964657000  0.2926491000 -0.1745319000
-0.0589564000  0.1699589000  0.1800000000  8.1337852000  0.0760081000  0.0298973000  0.6003336000  0.2956774000 -0.1762816000
-0.0564142000  0.1699589000  0.1800000000  8.1353807000  0.0803106000  0.0262544000  0.6027528000  0.2966679000 -0.1790601000
-0.0538721000  0.1699589000  0.1800000000  8.1343546000  0.0785094000  0.0200086000  0.6012922000  0.2925399000 -0.1808147000
-0.0513300000  0.1699589000  0.1800000000  8.1329088000  0.0744267000  0.0185372000  0.5984156000  0.2884395000 -0.1801519000
-0.0487879000  0.1699589000  0.1800000000  8.1313581000  0.0704776000  0.0188966000  0.5958471000  0.2851030000 -0.1780909000
-0.0462457000  0.1699589000  0.1800000000  8.1295738000  0.0686627000  0.0216274000  0.5939611000  0.2830588000 -0.1757135000
-0.0437036000  0.1699589000  0.1800000000  8.1284990000  0.0708190000  0.0286736000  0.5926502000  0.2826909000 -0.1743330000
-0.0411615000  0.1699589000  0.1800000000  8.1308002000  0.0728348000  0.0396307000  0.5920006000  0.2810364000 -0.1748209000
-0.0386193000  0.1699589000  0.1800000000  8.1346188000  0.0743890000  0.0430918000  0.5985835000  0.2794558000 -0.1729188000
-0.0360772000  0.1699589000  0.1800000000  8.1382418000  0.0754006000  0.0449182000  0.6065993000  0.2785859000 -0.1723105000
-0.0335351000  0.1699589000  0.1800000000  8.1408558000  0.0757702000  0.0492386000  0.6124459000  0.2794243000 -0.1749824000
-0.0309930000  0.1699589000  0.1800000000  8.1423569000  0.0753492000  0.0594545000  0.6138723000  0.2836190000 -0.1816784000
-0.0284508000  0.1699589000  0.1800000000  8.1462698000  0.0702475000  0.0649707000  0.6106443000  0.2859445000 -0.1850290000
-0.0259087000  0.1699589000  0.1800000000  8.1491003000  0.0685317000  0.0633140000  0.6016895000  0.2881830000 -0.1840865000
-0.1860628000  0.1725310000  0.1800000000  8.1194029000  0.0663063000 -0.0686029000  0.6026027000  0.2900739000 -0.1769689000
-0.1835207000  0.1725310000  0.1800000000  8.1170673000  0.0650570000 -0.0651473000  0.6038935000  0.2878011000 -0.1769435000
-0.1809785000  0.1725310000  0.1800000000  8.1175632000  0.0648763000 -0.0593370000  0.6052060000  0.2875631000 -0.1784317000
-0.1784364000  0.1725310000  0.1800000000  8.1231794000  0.0649421000 -0.0564604000  0.6059694000  0.2891225000 -0.1805993000
-0.1758943000  0.1725310000  0.1800000000  8.1270580000  0.0668393000 -0.0528606000  0.6033226000  0.2921806000 -0.1799963000
-0.1733522000  0.1725310000  0.1800000000  8.1327057000  0.0684776000 -0.0482444000  0.6061006000  0.2954635000 -0.1807064000
-0.1708100000  0.1725310000  0.1800000000  8.1383114000  0.0741379000 -0.0392087000  0.6036582000  0.2964849000 -0.1788813000
-0.1682679000  0.1725310000  0.1800000000  8.1421404000  0.0820133000 -0.0297416000  0.5987828000  0.2958679000 -0.1758055000
-0.1657258000  0.1725310000  0.1800000000  8.1437931000  0.0887487000 -0.0240918000  0.5959839000  0.2950165000 -0.1733318000
-0.1631836000  0.1725310000  0.1800000000  8.1443653000  0.0874654000 -0.0208004000  0.5966095000  0.2965779000 -0.1714039000
-0.1606415000  0.1725310000  0.1800000000  8.1437044000  0.0843347000 -0.0177892000  0.6001394000  0.2987372000 -0.1707943000
-0.1580994000  0.1725310000  0.1800000000  8.1430550000  0.0800394000 -0.0155682000  0.6003518000  0.3004333000 -0.1695897000
-0.1555573000  0.1725310000  0.1800000000  8.1416988000  0.0763269000 -0.0151772000  0.5991966000  0.3009348000 -0.1689028000
-0.1530151000  0.1725310000  0.1800000000  8.1395473000  0.0753464000 -0.0177806000  0.6016253000  0.2997754000 -0.1709352000
-0.1504730000  0.1725310000  0.1800000000  8.1373749000  0.0754940000 -0.0228059000  0.6051562000  0.2988907000 -0.1751602000
-0.1479309000  0.1725310000  0.1800000000  8.1363859000  0.0777859000 -0.0291730000  0.6116048000  0.2995060000 -0.1776587000
-0.1453887000  0.1725310000  0.1800000000  8.1340580000  0.0806980000 -0.0336679000  0.6150104000  0.3006955000 -0.1789449000
-0.1428466000  0.1725310000  0.1800000000  8.1308308000  0.0837432000 -0.0343151000  0.6146332000  0.3005046000 -0.1797411000
-0.1403045000  0.1725310000  0.1800000000  8.1276169000  0.0871584000 -0.0297779000  0.6138403000  0.2956032000 -0.1810820000
-0.1377624000  0.1725310000  0.1800000000  8.1266575000  0.0894136000 -0.0256184000  0.6187961000  0.2941488000 -0.1835576000
-0.1352202000  0.1725310000  0.1800000000  8.1261501000  0.0901079000 -0.0237821000  0.6221765000  0.2976613000 -0.1851139000
-0.1326781000  0.1725310000  0.1800000000  8.1257629000  0.0914120000 -0.0266669000  0.6233174000  0.3010221000 -0.1855279000
-0.1301360000  0.1725310000  0.1800000000  8.1251192000  0.0942102000 -0.0322147000  0.6221794000  0.3016024000 -0.1849147000
-0.1275938000  0.1725310000  0.1800000000  8.1257257000  0.0970870000 -0.0291910000  0.6196043000  0.3012238000 -0.1839531000
-0.1250517000  0.1725310000  0.1800000000  8.1241798000  0.0952894000 -0.0252173000  0.6133276000  0.2997639000 -0.1808678000
-0.1225096000  0.1725310000  0.1800000000  8.1238108000  0.0924697000 -0.0202663000  0.6075399000  0.2967982000 -0.1790671000
-0.1199675000  0.1725310000  0.1800000000  8.1247845000  0.0905804000 -0.0150713000  0.6031474000  0.2946097000 -0.1780923000
-0.1174253000  0.1725310000  0.1800000000  8.1257038000  0.0905223000 -0.0097550000  0.6000880000  0.2946358000 -0.1770808000
-0.1148832000  0.1725310000  0.1800000000  8.1230755000  0.0896143000 -0.0011464000  0.5960293000  0.2937227000 -0.1752804000
-0.1123411000  0.1725310000  0.1800000000  8.1215611000  0.0889959000  0.0004941000  0.5958845000  0.2911284000 -0.1732590000
-0.1097989000  0.1725310000  0.1800000000  8.1214867000  0.0875040000  0.0014450000  0.5983512000  0.2880074000 -0.1725785000
-0.1072568000  0.1725310000  0.1800000000  8.1220980000  0.0856217000  0.0036831000  0.5995134000  0.2850939000 -0.1722712000
-0.1047147000  0.1725310000  0.1800000000  8.1220207000  0.0843996000  0.0076988000  0.5953544000  0.2832623000 -0.1709495000
-0.1021726000  0.1725310000  0.1800000000  8.1241570000  0.0858863000  0.0084540000  0.5924970000  0.2861629000 -0.1716244000
-0.0996304000  0.1725310000  0.1800000000  8.1259680000  0.0907234000  0.0088232000  0.5920248000  0.2895926000 -0.1740940000
-0.0970883000  0.1725310000  0.1800000000  8.1285963000  0.0946512000  0.0108912000  0.5905160000  0.2928262000 -0.1763986000
-0.0945462000  0.1725310000  0.1800000000  8.1312027000  0.0965418000  0.0132253000  0.5890746000  0.2944613000 -0.1780848000
-0.0920040000  0.1725310000  0.1800000000  8.1337280000  0.0970473000  0.0120530000  0.5918145000  0.2926221000 -0.1795816000
-0.0894619000  0.1725310000  0.1800000000  8.1325493000  0.0951904000  0.0120618000  0.5925359000  0.2926757000 -0.1793228000
-0.0869198000  0.1725310000  0.1800000000  8.1314707000  0.0930387000  0.0108320000  0.5948101000  0.2943472000 -0.1792103000
-0.0843777000  0.1725310000  0.1800000000  8.1309605000  0.0896266000  0.0085342000  0.5991458000  0.2951131000 -0.1785690000
-0.0818355000  0.1725310000  0.1800000000  8.1308222000  0.0849893000  0.0052462000  0.6041459000  0.2939513000 -0.1778118000
-0.0792934000  0.1725310000  0.1800000000  8.1332035000  0.0806098000  0.0008639000  0.6055487000  0.2918130000 -0.1791285000
-0.0767513000  0.1725310000  0.1800000000  8.1347027000  0.0789206000  0.0053433000  0.6028268000  0.2913576000 -0.1806031000
-0.0742091000  0.1725310000  0.1800000000  8.1365776000  0.0768338000  0.0091248000  0.5996715000  0.2928852000 -0.1810530000
-0.0716670000  0.1725310000  0.1800000000  8.1399221000  0.0743907000  0.0138789000  0.5965075000  0.2947970000 -0.1807654000
-0.0691249000  0.1725310000  0.1800000000  8.1441336000  0.0717548000  0.0199692000  0.5928008000  0.2956236000 -0.1798013000
-0.0665828000  0.1725310000  0.1800000000  8.1493483000  0.0688206000  0.0210854000  0.5857894000  0.2945814000 -0.1771109000
-0.0640406000  0.1725310000  0.1800000000  8.1518211000  0.0688234000  0.0256683000  0.5844964000  0.2946317000 -0.1759190000
-0.0614985000  0.1725310000  0.1800000000  8.1529856000  0.0712876000  0.0295334000  0.5868040000  0.2959313000 -0.1763889000
-0.0589564000  0.1725310000  0.1800000000  8.1542253000  0.0755406000  0.0327644000  0.5916417000  0.2973047000 -0.1781136000
-0.0564142000  0.1725310000  0.1800000000  8.1573839000  0.0802891000  0.0354510000  0.5970952000  0.2971541000 -0.1802664000
-0.0538721000  0.1725310000  0.1800000000  8.1574202000  0.0804129000  0.0306532000  0.5934594000  0.2923860000 -0.1799632000
-0.0513300000  0.1725310000  0.1800000000  8.1557369000  0.0779338000  0.0264674000  0.5916131000  0.2868776000 -0.1790603000
-0.0487879000  0.1725310000  0.1800000000  8.1547031000  0.0740949000  0.0241858000  0.5907959000  0.2828860000 -0.1773204000
-0.0462457000  0.1725310000  0.1800000000  8.1536684000  0.0715354000  0.0269013000  0.5896559000  0.2812819000 -0.1755286000
-0.0437036000  0.1725310000  0.1800000000  8.1518784000  0.0736163000  0.0382201000  0.5866476000  0.2822200000 -0.1750515000
-0.0411615000  0.1725310000  0.1800000000  8.1519747000  0.0755574000  0.0461087000  0.5860463000  0.2811607000 -0.1765103000
-0.0386193000  0.1725310000  0.1800000000  8.1525497000  0.0768891000  0.0454805000  0.5896752000  0.2781090000 -0.1755232000
-0.0360772000  0.1725310000  0.1800000000  8.1543455000  0.0779507000  0.0470690000  0.5962524000  0.2766699000 -0.1751072000
-0.0335351000  0.1725310000  0.1800000000  8.1578979000  0.0784505000  0.0529130000  0.6030381000  0.2782153000 -0.1763280000
-0.0309930000  0.1725310000  0.1800000000  8.1636610000  0.0773544000  0.0564833000  0.6050482000  0.2821497000 -0.1784911000
-0.0284508000  0.1725310000  0.1800000000  8.1697674000  0.0728365000  0.0640626000  0.6006094000  0.2837259000 -0.1798685000
-0.0259087000  0.1725310000  0.1800000000  8.1741390000  0.0712113000  0.0628076000  0.5927792000  0.2859351000 -0.1800542000
-0.1860628000  0.1751032000  0.1800000000  8.1404486000  0.0698635000 -0.0629078000  0.6037267000  0.2929832000 -0.1786057000
-0.1835207000  0.1751032000  0.1800000000  8.1366463000  0.0667097000 -0.0597806000  0.6054499000  0.2906883000 -0.1786385000
-0.1809785000  0.1751032000  0.1800000000  8.1364918000  0.0645837000 -0.0567489000  0.6073565000  0.2897040000 -0.1803280000
-0.1784364000  0.1751032000  0.1800000000  8.1420479000  0.0645611000 -0.0578603000  0.6092599000  0.2902739000 -0.1827504000
-0.1758943000  0.1751032000  0.1800000000  8.1452694000  0.0675169000 -0.0592774000  0.6086248000  0.2934521000 -0.1820827000
-0.1733522000  0.1751032000  0.1800000000  8.1507711000  0.0691841000 -0.0549772000  0.6087537000  0.2950562000 -0.1811392000
-0.1708100000  0.1751032000  0.1800000000  8.1552753000  0.0754639000 -0.0502292000  0.6049231000  0.2956094000 -0.1791504000
-0.1682679000  0.1751032000  0.1800000000  8.1575079000  0.0837211000 -0.0429422000  0.5993195000  0.2955281000 -0.1765092000
-0.1657258000  0.1751032000  0.1800000000  8.1579542000  0.0897783000 -0.0322280000  0.5950294000  0.2955009000 -0.1738452000
-0.1631836000  0.1751032000  0.1800000000  8.1592607000  0.0882687000 -0.0313454000  0.5931458000  0.2976353000 -0.1718067000
-0.1606415000  0.1751032000  0.1800000000  8.1599560000  0.0843980000 -0.0281829000  0.5948381000  0.2983288000 -0.1722359000
-0.1580994000  0.1751032000  0.1800000000  8.1594486000  0.0813045000 -0.0234567000  0.5958378000  0.2988596000 -0.1708804000
-0.1555573000  0.1751032000  0.1800000000  8.1573877000  0.0797601000 -0.0207664000  0.5971122000  0.2999648000 -0.1692865000
-0.1530151000  0.1751032000  0.1800000000  8.1549397000  0.0796340000 -0.0245886000  0.6014292000  0.3020313000 -0.1710562000
-0.1504730000  0.1751032000  0.1800000000  8.1540346000  0.0793289000 -0.0291669000  0.6058490000  0.2999865000 -0.1743855000
-0.1479309000  0.1751032000  0.1800000000  8.1540928000  0.0801276000 -0.0315313000  0.6107671000  0.2986551000 -0.1771373000
-0.1453887000  0.1751032000  0.1800000000  8.1532297000  0.0812308000 -0.0325991000  0.6134827000  0.2997546000 -0.1792219000
-0.1428466000  0.1751032000  0.1800000000  8.1516085000  0.0826426000 -0.0325669000  0.6130877000  0.3010090000 -0.1808430000
-0.1403045000  0.1751032000  0.1800000000  8.1490231000  0.0850106000 -0.0310931000  0.6098650000  0.2961802000 -0.1824623000
-0.1377624000  0.1751032000  0.1800000000  8.1479321000  0.0875419000 -0.0297592000  0.6118909000  0.2944841000 -0.1844697000
-0.1352202000  0.1751032000  0.1800000000  8.1474571000  0.0892201000 -0.0275312000  0.6147660000  0.2977636000 -0.1848126000
-0.1326781000  0.1751032000  0.1800000000  8.1472788000  0.0915185000 -0.0292711000  0.6165640000  0.3013082000 -0.1842450000
-0.1301360000  0.1751032000  0.1800000000  8.1470709000  0.0949499000 -0.0345703000  0.6162326000  0.3021279000 -0.1834126000
-0.1275938000  0.1751032000  0.1800000000  8.1485233000  0.0982624000 -0.0324639000  0.6140574000  0.3000459000 -0.1827923000
-0.1250517000  0.1751032000  0.1800000000  8.1471996000  0.0971794000 -0.0269949000  0.6077027000  0.2973506000 -0.1789792000
-0.1225096000  0.1751032000  0.1800000000  8.1471863000  0.0942003000 -0.0229357000  0.6014693000  0.2955688000 -0.1759034000
-0.1199675000  0.1751032000  0.1800000000  8.1487303000  0.0917555000 -0.0199148000  0.5963624000  0.2945736000 -0.1739495000
-0.1174253000  0.1751032000  0.1800000000  8.1504564000  0.0912983000 -0.0164302000  0.5927567000  0.2938778000 -0.1727753000
-0.1148832000  0.1751032000  0.1800000000  8.1490002000  0.0902675000 -0.0081269000  0.5903733000  0.2923602000 -0.1706834000
-0.1123411000  0.1751032000  0.1800000000  8.1466112000  0.0883377000 -0.0022084000  0.5917197000  0.2901028000 -0.1700377000
-0.1097989000  0.1751032000  0.1800000000  8.1434240000  0.0866793000  0.0025678000  0.5926175000  0.2875474000 -0.1692103000
-0.1072568000  0.1751032000  0.1800000000  8.1410885000  0.0855941000  0.0051679000  0.5919139000  0.2854414000 -0.1683430000
-0.1047147000  0.1751032000  0.1800000000  8.1410007000  0.0852297000  0.0044275000  0.5893983000  0.2846628000 -0.1680792000
-0.1021726000  0.1751032000  0.1800000000  8.1428080000  0.0868686000  0.0041601000  0.5871762000  0.2865879000 -0.1695496000
-0.0996304000  0.1751032000  0.1800000000  8.1456566000  0.0902913000  0.0053668000  0.5870329000  0.2889359000 -0.1722452000
-0.0970883000  0.1751032000  0.1800000000  8.1495056000  0.0931169000  0.0084491000  0.5859680000  0.2915540000 -0.1747964000
-0.0945462000  0.1751032000  0.1800000000  8.1528749000  0.0948495000  0.0112598000  0.5852294000  0.2929369000 -0.1765483000
-0.0920040000  0.1751032000  0.1800000000  8.1553078000  0.0960978000  0.0097861000  0.5889175000  0.2906658000 -0.1772387000
-0.0894619000  0.1751032000  0.1800000000  8.1546230000  0.0957068000  0.0093243000  0.5899661000  0.2899930000 -0.1770694000
-0.0869198000  0.1751032000  0.1800000000  8.1540136000  0.0949913000  0.0082053000  0.5912603000  0.2921950000 -0.1782073000
-0.0843777000  0.1751032000  0.1800000000  8.1541042000  0.0925095000  0.0064935000  0.5949544000  0.2943104000 -0.1791428000
-0.0818355000  0.1751032000  0.1800000000  8.1544542000  0.0879066000  0.0042164000  0.5996944000  0.2947135000 -0.1795336000
-0.0792934000  0.1751032000  0.1800000000  8.1563196000  0.0822496000  0.0013186000  0.5989207000  0.2933775000 -0.1807228000
-0.0767513000  0.1751032000  0.1800000000  8.1565304000  0.0799206000  0.0049451000  0.5944870000  0.2934988000 -0.1821989000
