   "X m"          "Y m"          "Z m"        "U m/s"     "V m/s"        "W m/s"     "uu m^2/s^2" "vv m^2/s^2"   "uv m^2/s^2" 
-0.1555573000  0.0464970000  0.0300000000  5.9066138000  0.0856617000 -0.0607897000  0.7365626000  0.2730769000 -0.0564372000
-0.1530151000  0.0464970000  0.0300000000  5.9055986000  0.0926862000 -0.0650861000  0.7371212000  0.2700633000 -0.0600919000
-0.1504730000  0.0464970000  0.0300000000  5.9015970000  0.0991618000 -0.0704999000  0.7444406000  0.2706515000 -0.0591929000
-0.1479309000  0.0464970000  0.0300000000  5.8981009000  0.0998683000 -0.0725121000  0.7513757000  0.2692949000 -0.0545466000
-0.1453887000  0.0464970000  0.0300000000  5.8990555000  0.0949351000 -0.0690431000  0.7552531000  0.2642678000 -0.0494963000
-0.1428466000  0.0464970000  0.0300000000  5.9053826000  0.0914293000 -0.0610907000  0.7593435000  0.2599283000 -0.0500907000
-0.1403045000  0.0464970000  0.0300000000  5.9101138000  0.0924647000 -0.0433583000  0.7594776000  0.2582116000 -0.0525567000
-0.1377624000  0.0464970000  0.0300000000  5.9103322000  0.0920528000 -0.0436402000  0.7588235000  0.2569172000 -0.0542176000
-0.1352202000  0.0464970000  0.0300000000  5.9113874000  0.0938904000 -0.0476753000  0.7587519000  0.2578865000 -0.0549941000
-0.1326781000  0.0464970000  0.0300000000  5.9141316000  0.0959402000 -0.0456304000  0.7585913000  0.2598393000 -0.0550534000
-0.1301360000  0.0464970000  0.0300000000  5.9175014000  0.0923141000 -0.0329417000  0.7568704000  0.2591465000 -0.0548975000
-0.1275938000  0.0464970000  0.0300000000  5.9216866000  0.0959825000 -0.0240744000  0.7660592000  0.2552944000 -0.0576962000
-0.1250517000  0.0464970000  0.0300000000  5.9219356000  0.0940533000 -0.0245793000  0.7707369000  0.2544400000 -0.0630877000
-0.1225096000  0.0464970000  0.0300000000  5.9234991000  0.0922550000 -0.0302646000  0.7740842000  0.2527277000 -0.0676999000
-0.1199675000  0.0464970000  0.0300000000  5.9274950000  0.0922329000 -0.0351266000  0.7793705000  0.2502338000 -0.0699413000
-0.1174253000  0.0464970000  0.0300000000  5.9319692000  0.0936037000 -0.0341752000  0.7882818000  0.2485014000 -0.0691920000
-0.1148832000  0.0464970000  0.0300000000  5.9341249000  0.0969223000 -0.0398383000  0.7893911000  0.2444886000 -0.0646932000
-0.1123411000  0.0464970000  0.0300000000  5.9330897000  0.0994646000 -0.0397364000  0.7900995000  0.2462856000 -0.0616310000
-0.1097989000  0.0464970000  0.0300000000  5.9309125000  0.0998342000 -0.0337818000  0.7864420000  0.2503513000 -0.0576718000
-0.1072568000  0.0464970000  0.0300000000  5.9316378000  0.0970865000 -0.0286942000  0.7827876000  0.2520980000 -0.0562875000
-0.1047147000  0.0464970000  0.0300000000  5.9369197000  0.0913074000 -0.0309495000  0.7841312000  0.2483751000 -0.0605193000
-0.1021726000  0.0464970000  0.0300000000  5.9379530000  0.0861134000 -0.0360717000  0.7868012000  0.2441563000 -0.0636160000
-0.0996304000  0.0464970000  0.0300000000  5.9330254000  0.0849687000 -0.0388092000  0.7819340000  0.2450147000 -0.0613876000
-0.0970883000  0.0464970000  0.0300000000  5.9292336000  0.0817593000 -0.0451277000  0.7785000000  0.2448194000 -0.0622817000
-0.0945462000  0.0464970000  0.0300000000  5.9268003000  0.0772431000 -0.0488118000  0.7751343000  0.2466248000 -0.0652551000
-0.0920040000  0.0464970000  0.0300000000  5.9261155000  0.0729026000 -0.0464156000  0.7709957000  0.2523227000 -0.0680090000
-0.0894619000  0.0464970000  0.0300000000  5.9266062000  0.0686995000 -0.0477421000  0.7710912000  0.2562076000 -0.0695093000
-0.0869198000  0.0464970000  0.0300000000  5.9292979000  0.0675714000 -0.0497784000  0.7713600000  0.2562905000 -0.0670740000
-0.0843777000  0.0464970000  0.0300000000  5.9298992000  0.0658412000 -0.0463898000  0.7692980000  0.2559054000 -0.0646512000
-0.0818355000  0.0464970000  0.0300000000  5.9290719000  0.0670273000 -0.0391104000  0.7655733000  0.2571730000 -0.0620043000
-0.0792934000  0.0464970000  0.0300000000  5.9268103000  0.0702294000 -0.0325581000  0.7608979000  0.2598032000 -0.0595696000
-0.0767513000  0.0464970000  0.0300000000  5.9250669000  0.0662530000 -0.0351763000  0.7559803000  0.2598879000 -0.0595646000
-0.0742091000  0.0464970000  0.0300000000  5.9285641000  0.0531872000 -0.0300322000  0.7553430000  0.2597964000 -0.0585209000
-0.0716670000  0.0464970000  0.0300000000  5.9311895000  0.0415745000 -0.0262880000  0.7555366000  0.2576476000 -0.0581023000
-0.0691249000  0.0464970000  0.0300000000  5.9336929000  0.0376469000 -0.0263762000  0.7559055000  0.2594132000 -0.0605346000
-0.0665828000  0.0464970000  0.0300000000  5.9367528000  0.0411038000 -0.0279208000  0.7543483000  0.2646849000 -0.0652278000
-0.0640406000  0.0464970000  0.0300000000  5.9378986000  0.0449222000 -0.0240815000  0.7471102000  0.2661306000 -0.0687133000
-0.0614985000  0.0464970000  0.0300000000  5.9321985000  0.0384991000 -0.0191322000  0.7392151000  0.2580996000 -0.0704605000
-0.0589564000  0.0464970000  0.0300000000  5.9278259000  0.0310170000 -0.0160574000  0.7367264000  0.2515571000 -0.0727591000
-0.0564142000  0.0464970000  0.0300000000  5.9251471000  0.0243312000 -0.0167074000  0.7388065000  0.2467402000 -0.0747848000
-0.0538721000  0.0464970000  0.0300000000  5.9244881000  0.0182215000 -0.0179212000  0.7417899000  0.2420615000 -0.0738079000
-0.0513300000  0.0464970000  0.0300000000  5.9248114000  0.0113850000 -0.0134778000  0.7403516000  0.2355898000 -0.0670292000
-0.0487879000  0.0464970000  0.0300000000  5.9237881000  0.0063757000  0.0004732000  0.7332280000  0.2370712000 -0.0656382000
-0.0462457000  0.0464970000  0.0300000000  5.9208145000  0.0033427000  0.0139246000  0.7308912000  0.2408984000 -0.0623593000
-0.0437036000  0.0464970000  0.0300000000  5.9188833000 -0.0011077000  0.0248754000  0.7308446000  0.2406682000 -0.0589415000
-0.0411615000  0.0464970000  0.0300000000  5.9170485000 -0.0061792000  0.0316130000  0.7337447000  0.2407308000 -0.0576503000
-0.0386193000  0.0464970000  0.0300000000  5.9152269000 -0.0104413000  0.0337153000  0.7402325000  0.2477639000 -0.0601579000
