,,"X,m",,,,,"Y,m",,,,,"Z,m",,,,"U,m/s",,,"V,m/s",,,,"W,m/s",,,"uu,m^2/s^2","vv,m^2/s^2",,"uv,m^2/s^2",
,0.1528457000,0.0464970000,0.0000000000,4.5288668000,0.2100465000,-0.0412651000,0.9327352000,0.7151916000,0.0465743000
,0.1553866000,0.0464970000,0.0000000000,4.5676765000,0.2133930000,-0.0353343000,0.9215891000,0.7217222000,0.0499469000
,0.1579274000,0.0464970000,0.0000000000,4.5954018000,0.2124706000,-0.0443928000,0.9153705000,0.7190421000,0.0423504000
,0.1604683000,0.0464970000,0.0000000000,4.6150579000,0.2145798000,-0.0492926000,0.9033914000,0.7292346000,0.0399628000
,0.1630092000,0.0464970000,0.0000000000,4.6389046000,0.2172878000,-0.0527271000,0.8961893000,0.7294455000,0.0419072000
,0.1655501000,0.0464970000,0.0000000000,4.6675568000,0.2176048000,-0.0545362000,0.8951697000,0.7161677000,0.0462116000
,0.1680910000,0.0464970000,0.0000000000,4.6904745000,0.2098595000,-0.0510890000,0.8924590000,0.7063476000,0.0482901000
,0.1706318000,0.0464970000,0.0000000000,4.7119155000,0.2152263000,-0.0552754000,0.8823462000,0.6940924000,0.0472822000
,0.1731727000,0.0464970000,0.0000000000,4.7358150000,0.2195120000,-0.0590647000,0.8755423000,0.6846874000,0.0467923000
,0.1757136000,0.0464970000,0.0000000000,4.7612634000,0.2201153000,-0.0618634000,0.8754289000,0.6755090000,0.0463492000
,0.1782545000,0.0464970000,0.0000000000,4.7874842000,0.2162466000,-0.0635026000,0.8833085000,0.6644688000,0.0457974000
,0.1807954000,0.0464970000,0.0000000000,4.8154583000,0.2119579000,-0.0582698000,0.8863167000,0.6672244000,0.0547844000
,0.1833362000,0.0464970000,0.0000000000,4.8373623000,0.2092517000,-0.0523448000,0.8785593000,0.6596567000,0.0576915000
,0.1858771000,0.0464970000,0.0000000000,4.8586402000,0.2108928000,-0.0461093000,0.8727871000,0.6531478000,0.0573643000
,0.1884180000,0.0464970000,0.0000000000,4.8796954000,0.2154997000,-0.0411701000,0.8730869000,0.6513636000,0.0567848000
,0.1909589000,0.0464970000,0.0000000000,4.8962259000,0.2161812000,-0.0416163000,0.8768657000,0.6520166000,0.0611362000
,0.1934997000,0.0464970000,0.0000000000,4.9163976000,0.2128375000,-0.0405444000,0.8684605000,0.6468377000,0.0667150000
,0.1960406000,0.0464970000,0.0000000000,4.9348202000,0.2123692000,-0.0435103000,0.8673854000,0.6353927000,0.0737127000
,0.1985815000,0.0464970000,0.0000000000,4.9526958000,0.2121797000,-0.0494752000,0.8692474000,0.6255708000,0.0783924000
,0.2011224000,0.0464970000,0.0000000000,4.9710889000,0.2089889000,-0.0566246000,0.8675891000,0.6246278000,0.0776383000
,0.2036633000,0.0464970000,0.0000000000,4.9851284000,0.2037866000,-0.0641390000,0.8639756000,0.6222845000,0.0797455000
,0.2062041000,0.0464970000,0.0000000000,4.9995551000,0.2013056000,-0.0635618000,0.8570917000,0.6233032000,0.0784701000
,0.2087450000,0.0464970000,0.0000000000,5.0164814000,0.1997930000,-0.0636336000,0.8545476000,0.6202813000,0.0745121000
,0.2112859000,0.0464970000,0.0000000000,5.0347338000,0.1976350000,-0.0670229000,0.8547162000,0.6141267000,0.0701537000
,0.2138268000,0.0464970000,0.0000000000,5.0472212000,0.1922131000,-0.0717815000,0.8448703000,0.6148914000,0.0708483000
,0.2163677000,0.0464970000,0.0000000000,5.0607014000,0.1953546000,-0.0702960000,0.8399587000,0.6046447000,0.0699487000
,0.2189085000,0.0464970000,0.0000000000,5.0739007000,0.1931550000,-0.0645349000,0.8362893000,0.5979215000,0.0671507000
,0.2214494000,0.0464970000,0.0000000000,5.0866771000,0.1905558000,-0.0595793000,0.8361181000,0.5954751000,0.0630822000
,0.2239903000,0.0464970000,0.0000000000,5.0988812000,0.1934546000,-0.0597529000,0.8407603000,0.5954822000,0.0584965000
,0.2265312000,0.0464970000,0.0000000000,5.1099138000,0.1979347000,-0.0578400000,0.8369257000,0.5847104000,0.0537527000
,0.2290721000,0.0464970000,0.0000000000,5.1194592000,0.2016330000,-0.0603986000,0.8345183000,0.5825523000,0.0546228000
,0.2316129000,0.0464970000,0.0000000000,5.1301451000,0.2056082000,-0.0645712000,0.8326670000,0.5803859000,0.0587920000
